year,sex,indig,dist_sec,sc,grc,fam_n,min_dist,dist_cap,poor,progresa,hohedu,hohwag,welfare_index,hohsex,hohage,age,village,folnum,grc97,sc97
98,1,1,2.3529999,1,7,8,130.9699916805379,192.799208620838,pobre,0,0,0,583,1,71,13,446,30779,7,1
97,0,1,2.3529999,1,6,8,130.9699916805379,192.799208620838,pobre,0,0,0,583,1,71,11,446,30780,6,1
98,0,1,2.3529999,0,6,8,130.9699916805379,192.799208620838,pobre,0,0,0,583,1,71,12,446,30780,6,1
97,0,1,2.3529999,1,2,8,130.9699916805379,192.799208620838,pobre,0,0,0,583,1,71,7,446,30781,2,1
98,0,1,2.3529999,1,1,8,130.9699916805379,192.799208620838,pobre,0,0,0,583,1,71,8,446,30781,2,1
97,1,1,2.3529999,1,7,9,130.9699916805379,192.799208620838,pobre,0,2,625,718.5,1,45,15,446,30782,7,1
98,1,1,2.3529999,1,8,9,130.9699916805379,192.799208620838,pobre,0,2,625,718.5,1,45,16,446,30782,7,1
97,0,1,2.3529999,1,4,9,130.9699916805379,192.799208620838,pobre,0,2,625,718.5,1,45,12,446,30783,4,1
98,0,1,2.3529999,1,5,9,130.9699916805379,192.799208620838,pobre,0,2,625,718.5,1,45,13,446,30783,4,1
97,0,1,2.3529999,1,4,9,130.9699916805379,192.799208620838,pobre,0,2,625,718.5,1,45,9,446,30784,4,1
98,0,1,2.3529999,1,5,9,130.9699916805379,192.799208620838,pobre,0,2,625,718.5,1,45,10,446,30784,4,1
97,0,1,2.3529999,1,2,9,130.9699916805379,192.799208620838,pobre,0,2,625,718.5,1,45,7,446,30785,2,1
98,0,1,2.3529999,1,2,9,130.9699916805379,192.799208620838,pobre,0,2,625,718.5,1,45,8,446,30785,2,1
97,1,0,2.3529999,1,1,9,130.9699916805379,192.799208620838,pobre,0,2,625,718.5,1,45,6,446,30786,1,1
98,1,0,2.3529999,1,0,9,130.9699916805379,192.799208620838,pobre,0,2,625,718.5,1,45,7,446,30786,1,1
97,1,1,2.3529999,1,9,6,130.9699916805379,192.799208620838,pobre,0,2,700,617,1,41,14,446,30787,9,1
98,1,1,2.3529999,1,8,6,130.9699916805379,192.799208620838,pobre,0,2,700,617,1,41,15,446,30787,9,1
97,1,1,2.3529999,1,3,6,130.9699916805379,192.799208620838,pobre,0,2,700,617,1,41,11,446,30788,3,1
98,1,1,2.3529999,1,4,6,130.9699916805379,192.799208620838,pobre,0,2,700,617,1,41,12,446,30788,3,1
97,0,1,2.3529999,1,1,6,130.9699916805379,192.799208620838,pobre,0,2,700,617,1,41,6,446,30789,1,1
98,0,1,2.3529999,1,1,6,130.9699916805379,192.799208620838,pobre,0,2,700,617,1,41,7,446,30789,1,1
97,0,1,2.3529999,1,3,4,130.9699916805379,192.799208620838,pobre,0,3,625,673,1,28,8,446,30790,3,1
98,0,1,2.3529999,1,4,4,130.9699916805379,192.799208620838,pobre,0,3,625,673,1,28,9,446,30790,3,1
97,1,1,2.3529999,1,2,4,130.9699916805379,192.799208620838,pobre,0,3,625,673,1,28,7,446,30791,2,1
98,1,1,2.3529999,1,2,4,130.9699916805379,192.799208620838,pobre,0,3,625,673,1,28,8,446,30791,2,1
97,0,1,2.3529999,1,9,7,130.9699916805379,192.799208620838,pobre,0,2,625,582,1,42,16,446,30792,9,1
98,0,1,2.3529999,,,7,130.9699916805379,192.799208620838,pobre,0,2,625,582,1,42,17,446,30792,9,1
97,1,1,2.3529999,1,7,7,130.9699916805379,192.799208620838,pobre,0,2,625,582,1,42,14,446,30793,7,1
98,1,1,2.3529999,1,7,7,130.9699916805379,192.799208620838,pobre,0,2,625,582,1,42,15,446,30793,7,1
97,0,1,2.3529999,1,5,7,130.9699916805379,192.799208620838,pobre,0,2,625,582,1,42,10,446,30794,5,1
98,0,1,2.3529999,1,5,7,130.9699916805379,192.799208620838,pobre,0,2,625,582,1,42,11,446,30794,5,1
97,0,1,2.3529999,1,2,7,130.9699916805379,192.799208620838,pobre,0,2,625,582,1,42,7,446,30795,2,1
98,0,1,2.3529999,1,1,7,130.9699916805379,192.799208620838,pobre,0,2,625,582,1,42,8,446,30795,2,1
97,0,1,2.3529999,1,1,6,130.9699916805379,192.799208620838,pobre,0,6,750,598,1,31,6,446,30796,1,1
98,0,1,2.3529999,1,2,6,130.9699916805379,192.799208620838,pobre,0,6,750,598,1,31,7,446,30796,1,1
97,1,1,2.3529999,1,6,6,130.9699916805379,192.799208620838,pobre,0,5,1000,650,1,31,11,446,30797,6,1
98,1,1,2.3529999,1,7,6,130.9699916805379,192.799208620838,pobre,0,5,1000,650,1,31,12,446,30797,6,1
97,1,1,2.3529999,1,2,6,130.9699916805379,192.799208620838,pobre,0,5,1000,650,1,31,7,446,30798,2,1
98,1,1,2.3529999,1,1,6,130.9699916805379,192.799208620838,pobre,0,5,1000,650,1,31,8,446,30798,2,1
97,0,1,2.3529999,1,1,6,130.9699916805379,192.799208620838,pobre,0,5,1000,650,1,31,6,446,30799,1,1
98,0,1,2.3529999,1,1,6,130.9699916805379,192.799208620838,pobre,0,5,1000,650,1,31,7,446,30799,1,1
97,0,1,2.3529999,0,6,7,130.9699916805379,192.799208620838,pobre,0,0,500,752.5,1,42,16,446,30800,6,0
98,0,1,2.3529999,,,7,130.9699916805379,192.799208620838,pobre,0,0,500,752.5,1,42,17,446,30800,6,0
97,1,1,2.3529999,1,8,7,130.9699916805379,192.799208620838,pobre,0,0,500,752.5,1,42,14,446,30801,8,1
98,1,1,2.3529999,1,9,7,130.9699916805379,192.799208620838,pobre,0,0,500,752.5,1,42,15,446,30801,8,1
97,0,1,2.3529999,1,5,7,130.9699916805379,192.799208620838,pobre,0,0,500,752.5,1,42,12,446,30802,5,1
98,0,1,2.3529999,1,6,7,130.9699916805379,192.799208620838,pobre,0,0,500,752.5,1,42,13,446,30802,5,1
97,1,1,2.3529999,1,3,7,130.9699916805379,192.799208620838,pobre,0,0,500,752.5,1,42,10,446,30803,3,1
98,1,1,2.3529999,1,4,7,130.9699916805379,192.799208620838,pobre,0,0,500,752.5,1,42,11,446,30803,3,1
97,1,1,2.3529999,1,0,7,130.9699916805379,192.799208620838,pobre,0,0,500,752.5,1,42,6,446,30804,0,1
98,1,1,2.3529999,1,1,7,130.9699916805379,192.799208620838,pobre,0,0,500,752.5,1,42,7,446,30804,0,1
97,0,0,2.3529999,1,3,5,130.9699916805379,192.799208620838,pobre,0,0,0,750.87,1,,9,446,30805,3,1
98,0,0,2.3529999,1,4,5,130.9699916805379,192.799208620838,pobre,0,0,0,750.87,1,,10,446,30805,3,1
97,0,1,2.3529999,1,8,7,130.9699916805379,192.799208620838,pobre,0,0,500,716.5,1,52,16,446,30806,8,1
98,0,1,2.3529999,,,7,130.9699916805379,192.799208620838,pobre,0,0,500,716.5,1,52,17,446,30806,8,1
97,0,1,2.3529999,1,5,7,130.9699916805379,192.799208620838,pobre,0,0,500,716.5,1,52,11,446,30807,5,1
98,0,1,2.3529999,1,6,7,130.9699916805379,192.799208620838,pobre,0,0,500,716.5,1,52,12,446,30807,5,1
97,0,1,2.3529999,0,6,8,130.9699916805379,192.799208620838,pobre,0,0,625,527,1,36,15,446,30808,6,0
98,0,1,2.3529999,,,8,130.9699916805379,192.799208620838,pobre,0,0,625,527,1,36,16,446,30808,6,0
97,0,1,2.3529999,0,6,8,130.9699916805379,192.799208620838,pobre,0,0,625,527,1,36,14,446,30809,6,0
98,0,1,2.3529999,0,6,8,130.9699916805379,192.799208620838,pobre,0,0,625,527,1,36,15,446,30809,6,0
97,1,1,2.3529999,1,4,8,130.9699916805379,192.799208620838,pobre,0,0,625,527,1,36,11,446,30810,4,1
98,1,1,2.3529999,1,5,8,130.9699916805379,192.799208620838,pobre,0,0,625,527,1,36,12,446,30810,4,1
97,1,1,2.3529999,1,2,8,130.9699916805379,192.799208620838,pobre,0,0,625,527,1,36,9,446,30811,2,1
98,1,1,2.3529999,1,3,8,130.9699916805379,192.799208620838,pobre,0,0,625,527,1,36,10,446,30811,2,1
97,1,1,2.3529999,0,9,6,130.9699916805379,192.799208620838,no pobre,0,3,4500,921,1,40,16,446,30812,9,0
98,1,1,2.3529999,,,6,130.9699916805379,192.799208620838,no pobre,0,3,4500,921,1,40,17,446,30812,9,0
97,0,1,2.3529999,1,7,6,130.9699916805379,192.799208620838,no pobre,0,3,4500,921,1,40,13,446,30813,7,1
98,0,1,2.3529999,1,8,6,130.9699916805379,192.799208620838,no pobre,0,3,4500,921,1,40,14,446,30813,7,1
97,1,1,2.3529999,1,5,6,130.9699916805379,192.799208620838,pobre,0,0,500,497,1,43,14,446,30814,5,1
98,1,1,2.3529999,0,5,6,130.9699916805379,192.799208620838,pobre,0,0,500,497,1,43,15,446,30814,5,1
97,1,1,2.3529999,1,3,6,130.9699916805379,192.799208620838,pobre,0,0,500,497,1,43,10,446,30815,3,1
98,1,1,2.3529999,1,4,6,130.9699916805379,192.799208620838,pobre,0,0,500,497,1,43,11,446,30815,3,1
97,0,1,2.3529999,1,1,6,130.9699916805379,192.799208620838,pobre,0,0,600,729,1,54,14,446,30816,1,1
98,0,1,2.3529999,1,2,6,130.9699916805379,192.799208620838,pobre,0,0,600,729,1,54,15,446,30816,1,1
97,1,1,2.3529999,,0,6,130.9699916805379,192.799208620838,pobre,0,0,600,729,1,54,11,446,30817,0,
98,1,1,2.3529999,,,6,130.9699916805379,192.799208620838,pobre,0,0,600,729,1,54,12,446,30817,0,
97,1,1,2.3529999,1,6,3,130.9699916805379,192.799208620838,no pobre,0,6,1000,826,1,52,12,446,30818,6,1
98,1,1,2.3529999,1,6,3,130.9699916805379,192.799208620838,no pobre,0,6,1000,826,1,52,13,446,30818,6,1
97,0,1,2.3529999,1,6,8,130.9699916805379,192.799208620838,pobre,0,0,750,729,1,47,12,446,30819,6,1
98,0,1,2.3529999,1,7,8,130.9699916805379,192.799208620838,pobre,0,0,750,729,1,47,13,446,30819,6,1
97,1,1,2.3529999,1,4,8,130.9699916805379,192.799208620838,pobre,0,0,750,729,1,47,11,446,30820,4,1
98,1,1,2.3529999,1,5,8,130.9699916805379,192.799208620838,pobre,0,0,750,729,1,47,12,446,30820,4,1
97,1,1,2.3529999,1,3,8,130.9699916805379,192.799208620838,pobre,0,0,750,729,1,47,8,446,30821,3,1
98,1,1,2.3529999,1,4,8,130.9699916805379,192.799208620838,pobre,0,0,750,729,1,47,9,446,30821,3,1
97,1,1,2.3529999,1,5,4,130.9699916805379,192.799208620838,pobre,0,0,750,760,1,45,12,446,30822,5,1
98,1,1,2.3529999,1,5,4,130.9699916805379,192.799208620838,pobre,0,0,750,760,1,45,13,446,30822,5,1
97,0,1,2.3529999,1,6,8,130.9699916805379,192.799208620838,pobre,0,3,625,678,1,33,12,446,30823,6,1
98,0,1,2.3529999,1,6,8,130.9699916805379,192.799208620838,pobre,0,3,625,678,1,33,13,446,30823,6,1
97,1,1,2.3529999,1,4,8,130.9699916805379,192.799208620838,pobre,0,3,625,678,1,33,11,446,30824,4,1
98,1,1,2.3529999,1,5,8,130.9699916805379,192.799208620838,pobre,0,3,625,678,1,33,12,446,30824,4,1
97,1,1,2.3529999,1,3,8,130.9699916805379,192.799208620838,pobre,0,3,625,678,1,33,9,446,30825,3,1
98,1,1,2.3529999,1,3,8,130.9699916805379,192.799208620838,pobre,0,3,625,678,1,33,10,446,30825,3,1
97,1,1,2.3529999,1,1,8,130.9699916805379,192.799208620838,pobre,0,3,625,678,1,33,7,446,30826,1,1
98,1,1,2.3529999,1,2,8,130.9699916805379,192.799208620838,pobre,0,3,625,678,1,33,8,446,30826,1,1
97,1,1,2.3529999,1,8,8,130.9699916805379,192.799208620838,pobre,0,4,500,542,1,39,16,446,30827,8,1
98,1,1,2.3529999,,,8,130.9699916805379,192.799208620838,pobre,0,4,500,542,1,39,17,446,30827,8,1
97,1,1,2.3529999,1,3,8,130.9699916805379,192.799208620838,pobre,0,4,500,542,1,39,12,446,30828,3,1
98,1,1,2.3529999,1,3,8,130.9699916805379,192.799208620838,pobre,0,4,500,542,1,39,13,446,30828,3,1
97,0,1,2.3529999,1,5,8,130.9699916805379,192.799208620838,pobre,0,4,500,542,1,39,10,446,30829,5,1
98,0,1,2.3529999,1,6,8,130.9699916805379,192.799208620838,pobre,0,4,500,542,1,39,11,446,30829,5,1
97,0,1,2.3529999,1,1,8,130.9699916805379,192.799208620838,pobre,0,4,500,542,1,39,8,446,30830,1,1
98,0,1,2.3529999,1,1,8,130.9699916805379,192.799208620838,pobre,0,4,500,542,1,39,9,446,30830,1,1
97,0,1,2.3529999,1,0,8,130.9699916805379,192.799208620838,pobre,0,4,500,542,1,39,6,446,30831,0,1
98,0,1,2.3529999,1,0,8,130.9699916805379,192.799208620838,pobre,0,4,500,542,1,39,7,446,30831,0,1
97,1,1,2.3529999,1,8,6,130.9699916805379,192.799208620838,pobre,0,0,0,660,1,37,16,446,30832,8,1
98,1,1,2.3529999,,,6,130.9699916805379,192.799208620838,pobre,0,0,0,660,1,37,17,446,30832,8,1
97,1,1,2.3529999,1,5,6,130.9699916805379,192.799208620838,pobre,0,0,0,660,1,37,12,446,30833,5,1
98,1,1,2.3529999,1,6,6,130.9699916805379,192.799208620838,pobre,0,0,0,660,1,37,13,446,30833,5,1
97,0,1,2.3529999,1,4,6,130.9699916805379,192.799208620838,pobre,0,0,0,660,1,37,10,446,30834,4,1
98,0,1,2.3529999,1,5,6,130.9699916805379,192.799208620838,pobre,0,0,0,660,1,37,11,446,30834,4,1
97,1,1,2.3529999,1,0,6,130.9699916805379,192.799208620838,pobre,0,0,0,660,1,37,6,446,30835,0,1
98,1,1,2.3529999,1,1,6,130.9699916805379,192.799208620838,pobre,0,0,0,660,1,37,7,446,30835,0,1
97,0,1,2.3529999,1,3,3,130.9699916805379,192.799208620838,pobre,0,0,0,748,0,60,12,446,30836,3,1
98,0,1,2.3529999,1,2,3,130.9699916805379,192.799208620838,pobre,0,0,0,748,0,60,13,446,30836,3,1
97,0,1,2.3529999,1,5,5,130.9699916805379,192.799208620838,pobre,0,0,0,737.5,1,70,13,446,30837,5,1
98,0,1,2.3529999,1,5,5,130.9699916805379,192.799208620838,pobre,0,0,0,737.5,1,70,14,446,30837,5,1
97,1,1,2.3529999,0,9,5,130.9699916805379,192.799208620838,no pobre,0,9,625,793.5,1,36,16,446,30838,9,0
98,1,1,2.3529999,,,5,130.9699916805379,192.799208620838,no pobre,0,9,625,793.5,1,36,17,446,30838,9,0
97,1,1,2.3529999,1,3,5,130.9699916805379,192.799208620838,no pobre,0,9,625,793.5,1,36,10,446,30839,3,1
98,1,1,2.3529999,1,4,5,130.9699916805379,192.799208620838,no pobre,0,9,625,793.5,1,36,11,446,30839,3,1
97,0,1,2.3529999,1,2,5,130.9699916805379,192.799208620838,no pobre,0,9,625,793.5,1,36,8,446,30840,2,1
98,0,1,2.3529999,1,3,5,130.9699916805379,192.799208620838,no pobre,0,9,625,793.5,1,36,9,446,30840,2,1
97,1,1,2.3529999,,0,9,130.9699916805379,192.799208620838,pobre,0,0,625,721,1,51,15,446,30841,0,
98,1,1,2.3529999,,,9,130.9699916805379,192.799208620838,pobre,0,0,625,721,1,51,16,446,30841,0,
97,0,1,2.3529999,1,4,9,130.9699916805379,192.799208620838,pobre,0,0,625,721,1,51,11,446,30842,4,1
98,0,1,2.3529999,1,5,9,130.9699916805379,192.799208620838,pobre,0,0,625,721,1,51,12,446,30842,4,1
97,0,1,2.3529999,1,3,9,130.9699916805379,192.799208620838,pobre,0,0,625,721,1,51,8,446,30843,3,1
98,0,1,2.3529999,1,3,9,130.9699916805379,192.799208620838,pobre,0,0,625,721,1,51,9,446,30843,3,1
97,0,1,2.3529999,0,6,9,130.9699916805379,192.799208620838,pobre,0,0,625,673.5,1,52,16,446,30844,6,0
98,0,1,2.3529999,,,9,130.9699916805379,192.799208620838,pobre,0,0,625,673.5,1,52,17,446,30844,6,0
97,0,1,2.3529999,1,6,9,130.9699916805379,192.799208620838,pobre,0,0,625,673.5,1,52,13,446,30845,6,1
98,0,1,2.3529999,0,6,9,130.9699916805379,192.799208620838,pobre,0,0,625,673.5,1,52,14,446,30845,6,1
97,1,1,2.3529999,1,3,9,130.9699916805379,192.799208620838,pobre,0,0,625,673.5,1,52,10,446,30846,3,1
98,1,1,2.3529999,1,3,9,130.9699916805379,192.799208620838,pobre,0,0,625,673.5,1,52,11,446,30846,3,1
97,1,1,2.3529999,1,0,9,130.9699916805379,192.799208620838,pobre,0,0,625,673.5,1,52,6,446,30847,0,1
98,1,1,2.3529999,1,0,9,130.9699916805379,192.799208620838,pobre,0,0,625,673.5,1,52,7,446,30847,0,1
97,0,1,2.3529999,0,4,2,130.9699916805379,192.799208620838,pobre,0,0,0,620,0,80,13,446,30848,4,0
98,0,1,2.3529999,0,4,2,130.9699916805379,192.799208620838,pobre,0,0,0,620,0,80,14,446,30848,4,0
97,0,1,2.3529999,0,9,8,130.9699916805379,192.799208620838,pobre,0,0,500,689,1,43,16,446,30849,9,0
98,0,1,2.3529999,,,8,130.9699916805379,192.799208620838,pobre,0,0,500,689,1,43,17,446,30849,9,0
97,0,1,2.3529999,1,7,8,130.9699916805379,192.799208620838,pobre,0,0,500,689,1,43,14,446,30850,7,1
98,0,1,2.3529999,1,8,8,130.9699916805379,192.799208620838,pobre,0,0,500,689,1,43,15,446,30850,7,1
97,1,1,2.3529999,1,4,8,130.9699916805379,192.799208620838,pobre,0,0,500,689,1,43,12,446,30851,4,1
98,1,1,2.3529999,1,5,8,130.9699916805379,192.799208620838,pobre,0,0,500,689,1,43,13,446,30851,4,1
97,1,1,2.3529999,1,4,8,130.9699916805379,192.799208620838,pobre,0,0,500,689,1,43,9,446,30852,4,1
98,1,1,2.3529999,1,5,8,130.9699916805379,192.799208620838,pobre,0,0,500,689,1,43,10,446,30852,4,1
97,1,1,2.3529999,1,1,8,130.9699916805379,192.799208620838,pobre,0,0,500,689,1,43,7,446,30853,1,1
98,1,1,2.3529999,1,1,8,130.9699916805379,192.799208620838,pobre,0,0,500,689,1,43,8,446,30853,1,1
97,0,0,2.3529999,0,9,9,130.9699916805379,192.799208620838,pobre,0,2,1000,500,1,47,14,446,30854,9,0
98,0,0,2.3529999,0,9,9,130.9699916805379,192.799208620838,pobre,0,2,1000,500,1,47,15,446,30854,9,0
97,0,0,2.3529999,1,7,9,130.9699916805379,192.799208620838,pobre,0,2,1000,500,1,47,13,446,30855,7,1
98,0,0,2.3529999,1,8,9,130.9699916805379,192.799208620838,pobre,0,2,1000,500,1,47,14,446,30855,7,1
97,1,0,2.3529999,1,5,9,130.9699916805379,192.799208620838,pobre,0,2,1000,500,1,47,11,446,30856,5,1
98,1,0,2.3529999,1,6,9,130.9699916805379,192.799208620838,pobre,0,2,1000,500,1,47,12,446,30856,5,1
97,1,0,2.3529999,1,2,9,130.9699916805379,192.799208620838,pobre,0,2,1000,500,1,47,9,446,30857,2,1
98,1,0,2.3529999,1,3,9,130.9699916805379,192.799208620838,pobre,0,2,1000,500,1,47,10,446,30857,2,1
97,1,0,2.3529999,1,0,9,130.9699916805379,192.799208620838,pobre,0,2,1000,500,1,47,6,446,30858,0,1
98,1,0,2.3529999,1,1,9,130.9699916805379,192.799208620838,pobre,0,2,1000,500,1,47,7,446,30858,0,1
97,1,1,2.3529999,0,6,8,130.9699916805379,192.799208620838,pobre,0,0,625,598,1,34,15,446,30859,6,0
98,1,1,2.3529999,0,6,8,130.9699916805379,192.799208620838,pobre,0,0,625,598,1,34,16,446,30859,6,0
97,0,1,2.3529999,1,6,8,130.9699916805379,192.799208620838,pobre,0,0,625,598,1,34,13,446,30860,6,1
98,0,1,2.3529999,0,6,8,130.9699916805379,192.799208620838,pobre,0,0,625,598,1,34,14,446,30860,6,1
97,1,1,2.3529999,1,6,8,130.9699916805379,192.799208620838,pobre,0,0,625,598,1,34,11,446,30861,6,1
98,1,1,2.3529999,0,6,8,130.9699916805379,192.799208620838,pobre,0,0,625,598,1,34,12,446,30861,6,1
97,0,1,2.3529999,1,2,8,130.9699916805379,192.799208620838,pobre,0,0,625,598,1,34,7,446,30862,2,1
98,0,1,2.3529999,1,3,8,130.9699916805379,192.799208620838,pobre,0,0,625,598,1,34,8,446,30862,2,1
97,1,1,2.3529999,1,0,8,130.9699916805379,192.799208620838,pobre,0,0,625,598,1,34,6,446,30863,0,1
98,1,1,2.3529999,1,0,8,130.9699916805379,192.799208620838,pobre,0,0,625,598,1,34,7,446,30863,0,1
97,0,1,2.3529999,1,5,8,130.9699916805379,192.799208620838,pobre,0,0,875,558,1,40,15,446,30864,5,1
98,0,1,2.3529999,,,8,130.9699916805379,192.799208620838,pobre,0,0,875,558,1,40,16,446,30864,5,1
97,0,1,2.3529999,1,4,8,130.9699916805379,192.799208620838,pobre,0,0,875,558,1,40,11,446,30865,4,1
98,0,1,2.3529999,,,8,130.9699916805379,192.799208620838,pobre,0,0,875,558,1,40,12,446,30865,4,1
97,1,1,2.3529999,1,3,8,130.9699916805379,192.799208620838,pobre,0,0,875,558,1,40,13,446,30866,3,1
98,1,1,2.3529999,,,8,130.9699916805379,192.799208620838,pobre,0,0,875,558,1,40,14,446,30866,3,1
97,1,1,2.3529999,1,2,8,130.9699916805379,192.799208620838,pobre,0,0,875,558,1,40,9,446,30867,2,1
98,1,1,2.3529999,,,8,130.9699916805379,192.799208620838,pobre,0,0,875,558,1,40,10,446,30867,2,1
97,1,1,2.3529999,0,6,7,130.9699916805379,192.799208620838,pobre,0,2,750,649,1,29,12,446,30868,6,0
98,1,1,2.3529999,,,7,130.9699916805379,192.799208620838,pobre,0,2,750,649,1,29,13,446,30868,6,0
97,1,1,2.3529999,1,4,7,130.9699916805379,192.799208620838,pobre,0,2,750,649,1,29,11,446,30869,4,1
98,1,1,2.3529999,,,7,130.9699916805379,192.799208620838,pobre,0,2,750,649,1,29,12,446,30869,4,1
97,0,1,2.3529999,1,2,7,130.9699916805379,192.799208620838,pobre,0,2,750,649,1,29,9,446,30870,2,1
98,0,1,2.3529999,,,7,130.9699916805379,192.799208620838,pobre,0,2,750,649,1,29,10,446,30870,2,1
97,1,1,2.3529999,1,1,7,130.9699916805379,192.799208620838,pobre,0,2,750,649,1,29,7,446,30871,1,1
98,1,1,2.3529999,,,7,130.9699916805379,192.799208620838,pobre,0,2,750,649,1,29,8,446,30871,1,1
97,1,1,2.3529999,1,10,7,130.9699916805379,192.799208620838,pobre,0,3,480,623,1,43,16,446,30872,10,1
98,1,1,2.3529999,,,7,130.9699916805379,192.799208620838,pobre,0,3,480,623,1,43,17,446,30872,10,1
97,0,1,2.3529999,1,6,7,130.9699916805379,192.799208620838,pobre,0,3,480,623,1,43,15,446,30873,6,1
98,0,1,2.3529999,0,6,7,130.9699916805379,192.799208620838,pobre,0,3,480,623,1,43,16,446,30873,6,1
97,0,1,2.3529999,1,4,7,130.9699916805379,192.799208620838,pobre,0,3,480,623,1,43,9,446,30874,4,1
98,0,1,2.3529999,1,5,7,130.9699916805379,192.799208620838,pobre,0,3,480,623,1,43,10,446,30874,4,1
97,0,1,2.3529999,1,2,7,130.9699916805379,192.799208620838,pobre,0,3,480,623,1,43,8,446,30875,2,1
98,0,1,2.3529999,1,3,7,130.9699916805379,192.799208620838,pobre,0,3,480,623,1,43,9,446,30875,2,1
97,0,1,2.3529999,1,3,4,130.9699916805379,192.799208620838,pobre,0,0,625,698,1,30,8,446,30876,3,1
98,0,1,2.3529999,1,4,4,130.9699916805379,192.799208620838,pobre,0,0,625,698,1,30,9,446,30876,3,1
97,1,1,2.3529999,1,1,4,130.9699916805379,192.799208620838,pobre,0,0,625,698,1,30,7,446,30877,1,1
98,1,1,2.3529999,1,1,4,130.9699916805379,192.799208620838,pobre,0,0,625,698,1,30,8,446,30877,1,1
97,0,1,2.3529999,0,6,8,130.9699916805379,192.799208620838,pobre,0,0,625,613,1,38,15,446,30878,6,0
98,0,1,2.3529999,,,8,130.9699916805379,192.799208620838,pobre,0,0,625,613,1,38,16,446,30878,6,0
97,1,1,2.3529999,0,3,8,130.9699916805379,192.799208620838,pobre,0,0,625,613,1,38,15,446,30879,3,0
98,1,1,2.3529999,,,8,130.9699916805379,192.799208620838,pobre,0,0,625,613,1,38,16,446,30879,3,0
97,0,1,2.3529999,0,3,8,130.9699916805379,192.799208620838,pobre,0,0,625,613,1,38,13,446,30880,3,0
98,0,1,2.3529999,1,3,8,130.9699916805379,192.799208620838,pobre,0,0,625,613,1,38,14,446,30880,3,0
97,0,1,2.3529999,1,7,8,130.9699916805379,192.799208620838,pobre,0,0,750,650,1,37,16,446,30881,7,1
98,0,1,2.3529999,1,8,8,130.9699916805379,192.799208620838,pobre,0,0,750,650,1,37,17,446,30881,7,1
97,0,1,2.3529999,0,2,8,130.9699916805379,192.799208620838,pobre,0,0,750,650,1,37,11,446,30882,2,0
98,0,1,2.3529999,1,2,8,130.9699916805379,192.799208620838,pobre,0,0,750,650,1,37,12,446,30882,2,0
97,0,1,2.3529999,1,1,8,130.9699916805379,192.799208620838,pobre,0,0,750,650,1,37,8,446,30883,1,1
98,0,1,2.3529999,0,2,8,130.9699916805379,192.799208620838,pobre,0,0,750,650,1,37,9,446,30883,1,1
97,0,0,2.3529999,1,7,5,130.9699916805379,192.799208620838,pobre,0,6,0,698,1,53,13,446,30884,7,1
98,0,0,2.3529999,1,8,5,130.9699916805379,192.799208620838,pobre,0,6,0,698,1,53,14,446,30884,7,1
97,1,0,2.3529999,1,2,5,130.9699916805379,192.799208620838,pobre,0,6,0,698,1,53,8,446,30885,2,1
98,1,0,2.3529999,1,3,5,130.9699916805379,192.799208620838,pobre,0,6,0,698,1,53,9,446,30885,2,1
97,1,1,2.3529999,1,2,5,130.9699916805379,192.799208620838,pobre,0,0,500,757.66998,1,56,6,446,30886,2,1
98,1,1,2.3529999,1,3,5,130.9699916805379,192.799208620838,pobre,0,0,500,757.66998,1,56,7,446,30886,2,1
97,1,1,2.3529999,1,3,5,130.9699916805379,192.799208620838,pobre,0,0,800,622,1,34,11,446,30887,3,1
98,1,1,2.3529999,1,4,5,130.9699916805379,192.799208620838,pobre,0,0,800,622,1,34,12,446,30887,3,1
97,0,1,2.3529999,1,1,5,130.9699916805379,192.799208620838,pobre,0,0,800,622,1,34,6,446,30888,1,1
98,0,1,2.3529999,1,2,5,130.9699916805379,192.799208620838,pobre,0,0,800,622,1,34,7,446,30888,1,1
97,1,1,2.3529999,1,4,5,130.9699916805379,192.799208620838,pobre,0,0,625,687.66998,1,52,15,446,30889,4,1
98,1,1,2.3529999,1,5,5,130.9699916805379,192.799208620838,pobre,0,0,625,687.66998,1,52,16,446,30889,4,1
97,1,1,2.3529999,1,8,6,130.9699916805379,192.799208620838,pobre,0,3,7500,721,1,33,12,446,30890,8,1
98,1,1,2.3529999,1,9,6,130.9699916805379,192.799208620838,pobre,0,3,7500,721,1,33,13,446,30890,8,1
97,0,1,2.3529999,1,4,6,130.9699916805379,192.799208620838,pobre,0,3,7500,721,1,33,9,446,30891,4,1
98,0,1,2.3529999,1,5,6,130.9699916805379,192.799208620838,pobre,0,3,7500,721,1,33,10,446,30891,4,1
97,1,1,2.3529999,1,1,6,130.9699916805379,192.799208620838,pobre,0,3,7500,721,1,33,7,446,30892,1,1
98,1,1,2.3529999,1,2,6,130.9699916805379,192.799208620838,pobre,0,3,7500,721,1,33,8,446,30892,1,1
97,0,1,0,,0,7,163.841865005557,163.841865005557,pobre,basal,0,0,671.5,1,35,16,4,30893,0,
